Other Soft Blue Cheese,cheese - natural,
Other Soft Cheese,cheese - natural,
Parmesan Cheese,cheese - natural,
Processed Cheese Slices,cheese - processed,
Processed Cheese Snack,cheese - processed,
Processed Cheese Spread,cheese - processed,
Ricotta Cheese,cheese - natural,
Roquefort,cheese - natural,
Roule/Rulle,cheese - natural,
Salad Cheese,cheese - natural,
Shropshire Blue Cheese,cheese - natural,
Soft White Cheese,cheese - natural,
St Agur Cheese,cheese - natural,
St Paulin Cheese,cheese - natural,
Stilton Blue,cheese - natural,
Stilton White,cheese - natural,
Total Cheese Brie Somerset,cheese - natural,
Total Cheese Buffalo Mozzarell,cheese - natural,
Total Cheese Comte,cheese - natural,
Total Cheese Cow Mozzarella,cheese - natural,
Total Cheese Grana Padano,cheese - natural,
Total Cheese Halloumi,cheese - natural,
Total Cheese Paneer,cheese - natural,
Total Cheese Pecorino Romano,cheese - natural,
Total Cheese Pecorino Toscano,cheese - natural,
Total Cheese Quark,cheese - natural,
Wensleydale Cheese,cheese - natural,
Dry Dog Food Bulk,,
Dry Dog Food Prepacked Biscuit,,
Dry Dog Food Prepacked Meal,,
Dry Dog Food Soft Moist,,
Fruit Squash Non Barcode,fruit squashes,
High Juice Fruit Squash,fruit squashes,
Real Fruit Squash,fruit squashes,
Regular Fruit Squash,fruit squashes,
Whole Fruit Squash,fruit squashes,
1 Litre Standard Ice-Cream,ice cream tubs+handheld mltpck,
2 Litre Standard Ice-Cream,ice cream tubs+handheld mltpck,
3 Litre+Over Standrd Ice-Cream,ice cream tubs+handheld mltpck,
Choc Ices,ice cream tubs+handheld mltpck,
Complete Ice-Cream Desserts,ice cream tubs+handheld mltpck,
Filled Cones,ice cream tubs+handheld mltpck,
Filled Ice-Cream Cones,ice cream tubs+handheld mltpck,
Ice Cream 4 Litres and over,ice cream tubs+handheld mltpck,
Ice Cream Cups/Tubs,ice cream tubs+handheld mltpck,
Ice Cream Healthy,ice cream tubs+handheld mltpck,
Ice Cream Non-Barcoded,ice cream tubs+handheld mltpck,
Ice Cream Sorbet,ice cream tubs+handheld mltpck,
Lollies,ice cream tubs+handheld mltpck,
Other Ice-Cream Multipacks,ice cream tubs+handheld mltpck,
Premium Ice-Cream,ice cream tubs+handheld mltpck,
Up to 1 Litre Stndrd Ice-Cream,ice cream tubs+handheld mltpck,
Milk Buttermilk Other Type,milk - retail,
Milk Modified Pasteurised,milk - retail,
Milk Modified U.H.T.,milk - retail,
Milk Non Other Type,milk - retail,
Milk Other Type,milk - retail,
Milk Pasteurised,milk - retail,
Milk Semi-Skimmed Filtered,milk - retail,
Milk Semi-Skimmed Pasteurised,milk - retail,
Milk Semi-Skimmed Sterilised,,
Milk Semi-Skimmed U.H.T.,milk - retail,
Milk Skimmed Filtered,milk - retail,
Milk Skimmed Pasteurised,milk - retail,
Milk Skimmed Sterilised,milk - retail,
Milk Skimmed U.H.T.,milk - retail,
Milk Soya,milk - retail,
Milk Whole Filtered,milk - retail,
Milk Whole Pasteurised,milk - retail,
Milk Whole Sterilised,milk - retail,
Milk Whole U.H.T.,milk - retail,
Total Mil Rice Drin Other Type,milk - retail,
Total Mil Semi-Skim Other Type,milk - retail,
Total Mil Soya Milk Other Type,milk - retail,
Total Mil Specific Low U.H.T.,milk - retail,
Total Mil Specific Pasteurise,milk - retail,
Total Milk Buttermilk U.H.T.,milk - retail,
Total Milk Rice Drink U.H.T.,milk - retail,
Total Toothbrushes,,
Fruit/Salt Upset Stomach Powdr,,
Health Upset Stmch Slt/Pwdr,,
Liquid Upset Stomach Remedy,,
Lmn Pwdr Upset Stomach Remedy,,
Lmn Tblt Upset Stomach Remedy,,
Original Upset Stomach Tablet,,
Upset Stomach Remedy Powder,,
Upset Stomach Remedy Salt/Pwdr,,
Upset Stomach Remedy Tablets,,
Asparagus Spears/Other,vegetables - asparagus etc,
Asparagus Tips,vegetables - asparagus etc,
Avocado,vegetables - asparagus etc,
Beans,vegetables - beans etc,
Broccoli Purple,ambient vegetables-other veg,
Cabbage Pnted/Crispy,ambient vegetables-other veg,
Cauliflower Baby,ambient vegetables-other veg,
Cauliflower Whlhds/Other,ambient vegetables-other veg,
Lettuce Lollo Rosso,vegetables - lettuce,
Mixed Pack-Baby Veg,ambient vegetables-other veg,
Mixed Pack-Brassicas,ambient vegetables-other veg,
Mixed Pack-Root Crops,vegetables - roots etc,
New Potatoes,vegetables - potatoes,
Old Potatoes,vegetables - potatoes,
Onions Cooking Other,vegetables - onions,
Onions Cooking Red,vegetables - onions,
Onions Cooking White,vegetables - onions,
Spring Greens Baby,ambient vegetables-other veg,
Spring Greens-Other,ambient vegetables-other veg,
Sweetcorn Baby,ambient vegetables-sweetcorn,
Sweetcorn Other,ambient vegetables-sweetcorn,
Vegetabl Brussel S Brussel Sp,ambient vegetables-other veg,
Vegetable Artichoke Artichokes,ambient vegetables-other veg,
Vegetable Artichokes,ambient vegetables-other veg,
Vegetable Asparagus Asparagus,vegetables - asparagus etc,
Vegetable Asparagus Extra Fine,vegetables - asparagus etc,
Vegetable Aubergine Aubergines,ambient vegetables-other veg,
Vegetable Aubergines,ambient vegetables-other veg,
Vegetable Avocado Avocado Baby,ambient vegetables-other veg,
Vegetable Avocado Avocado Larg,ambient vegetables-other veg,
Vegetable Avocado Avocado Medi,ambient vegetables-other veg,
Vegetable Avocado Avocado Smal,ambient vegetables-other veg,
Vegetable Avocado Baby,ambient vegetables-other veg,
Vegetable Avocado Fairtrade,ambient vegetables-other veg,
Vegetable Avocado Fairtrade Av,ambient vegetables-other veg,
Vegetable Avocado Ripe,ambient vegetables-other veg,
Vegetable Baby Brussel Sprouts,ambient vegetables-other veg,
Vegetable Baking Potatoes,vegetables - potatoes,
Vegetable Basil,ambient vegetables-other veg,
Vegetable Bean Sprouts,vegetables - beans etc,
Vegetable Beans Baby,vegetables - beans etc,
Vegetable Beans Broad,vegetables - beans etc,
Vegetable Beans Dwarf/Green,vegetables - beans etc,
Vegetable Beans Extra Fine,vegetables - beans etc,
Vegetable Beans Fairtrade,vegetables - beans etc,
Vegetable Beans Fine,vegetables - beans etc,
Vegetable Beans Flat/String,vegetables - beans etc,
Vegetable Beans Mixed Pack-Oth,vegetables - beans etc,
Vegetable Beans Other,vegetables - beans etc,
Vegetable Beans Runner,vegetables - beans etc,
Vegetable Beetroot Baby,ambient vegetables-other veg,
Vegetable Beetroot Fresh,ambient vegetables-other veg,
Vegetable Beetroot Golden,ambient vegetables-other veg,
Vegetable Beetroot Vac-Pack,ambient vegetables-other veg,
Vegetable Broccoli Broccoli Pu,ambient vegetables-other veg,
Vegetable Broccoli Florets,ambient vegetables-other veg,
Vegetable Broccoli Other,ambient vegetables-other veg,
Vegetable Broccoli Tenderstem,ambient vegetables-other veg,
Vegetable Brussel S Brussel Sp,ambient vegetables-other veg,
Vegetable Brussel Sprouts,ambient vegetables-other veg,
Vegetable Cabbage Baby,ambient vegetables-other veg,
Vegetable Cabbage Cabbage Cavo,ambient vegetables-other veg,
Vegetable Cabbage Cabbage Choi,ambient vegetables-other veg,
Vegetable Cabbage Cabbage Janu,ambient vegetables-other veg,
Vegetable Cabbage Green,ambient vegetables-other veg,
Vegetable Cabbage Halves,ambient vegetables-other veg,
Vegetable Cabbage Other,ambient vegetables-other veg,
Vegetable Cabbage Red,ambient vegetables-other veg,
Vegetable Cabbage Savoy,ambient vegetables-other veg,
Vegetable Cabbage Spring,ambient vegetables-other veg,
Vegetable Cabbage White,ambient vegetables-other veg,
Vegetable Carrots Baby,vegetables - carrots,
Vegetable Carrots Bunch,vegetables - carrots,
Vegetable Carrots Carrots Baby,vegetables - carrots,
Vegetable Carrots Carrots Tops,vegetables - carrots,
Vegetable Carrots Chantenay,vegetables - carrots,
Vegetable Carrots Other,vegetables - carrots,
Vegetable Carrots Purple,vegetables - carrots,
Vegetable Cauliflow Cauliflowe,ambient vegetables-other veg,
Vegetable Cauliflower,ambient vegetables-other veg,
Vegetable Celeriac,ambient vegetables-other veg,
Vegetable Celery Celery Hearts,ambient vegetables-other veg,
Vegetable Celery Celery Other,ambient vegetables-other veg,
Vegetable Celery Celery Sticks,ambient vegetables-other veg,
Vegetable Chicory,ambient vegetables-other veg,
Vegetable Chillies Chillies Ch,ambient vegetables-other veg,
Vegetable Chillies Chillies Fi,ambient vegetables-other veg,
Vegetable Chillies Chillies Ro,ambient vegetables-other veg,
Vegetable Chillies Chillies Sc,ambient vegetables-other veg,
Vegetable Chillies Green,ambient vegetables-other veg,
Vegetable Chillies Mixed,ambient vegetables-other veg,
Vegetable Chillies Other,ambient vegetables-other veg,
Vegetable Chillies Red,ambient vegetables-other veg,
Vegetable Chinese Leaves,ambient vegetables-other veg,
Vegetable Chives,ambient vegetables-other veg,
Vegetable Chives Other Herbs,ambient vegetables-other veg,
Vegetable Coriander,ambient vegetables-other veg,
Vegetable Courgette Courgettes,ambient vegetables-other veg,
Vegetable Courgettes,ambient vegetables-other veg,
Vegetable Cucumber Half,vegetables - cucumber,
Vegetable Cucumber Whole,vegetables - cucumber,
Vegetable Dill,ambient vegetables-other veg,
Vegetable Endive,ambient vegetables-other veg,
Vegetable Fennel,ambient vegetables-other veg,
Vegetable Fenugreek,ambient vegetables-other veg,
Vegetable Garlic,ambient vegetables-other veg,
Vegetable Ginger,ambient vegetables-other veg,
Vegetable Herb Selection,ambient vegetables-other veg,
Vegetable Kale,ambient vegetables-other veg,
Vegetable Kale Kale Baby,ambient vegetables-other veg,
Vegetable Kalettes,ambient vegetables-other veg,
Vegetable Leeks,ambient vegetables-other veg,
Vegetable Leeks Baby,ambient vegetables-other veg,
Vegetable Lemongrass,ambient vegetables-other veg,
Vegetable Lettuce Cos,vegetables - lettuce,
Vegetable Lettuce Crisp,vegetables - lettuce,
Vegetable Lettuce Curl,vegetables - lettuce,
Vegetable Lettuce Iceberg,vegetables - lettuce,
Vegetable Lettuce Lettuce Cos,vegetables - lettuce,
Vegetable Lettuce Lettuce Red,vegetables - lettuce,
Vegetable Lettuce Lettuce Rock,vegetables - lettuce,
Vegetable Lettuce Lettuce Roma,vegetables - lettuce,
Vegetable Lettuce Little,vegetables - lettuce,
Vegetable Lettuce Other,vegetables - lettuce,
Vegetable Lettuce Round,vegetables - lettuce,
Vegetable Lettuce Webb,vegetables - lettuce,
Vegetable Marjoram,ambient vegetables-other veg,
Vegetable Marrow,ambient vegetables-other veg,
Vegetable Mint,ambient vegetables-other veg,
Vegetable Mint Basil,ambient vegetables-other veg,
Vegetable Mixed Pac Mixed Pack,ambient vegetables-other veg,
Vegetable Mixed Pac Mixed Pck,ambient vegetables-other veg,
Vegetable Mushroom Brown/Chest,vegetables - mushrooms,
Vegetable Mushroom Button/Clos,vegetables - mushrooms,
Vegetable Mushroom Exotic Mush,vegetables - mushrooms,
Vegetable Mushroom Flat/Open M,vegetables - mushrooms,
Vegetable Mushroom Oyster Mush,vegetables - mushrooms,
Vegetable Mushroom Portabello,vegetables - mushrooms,
Vegetable Mushroom Shitake Mus,vegetables - mushrooms,
Vegetable Mushroom Sliced Mush,vegetables - mushrooms,
Vegetable Mushroom Value Mushr,vegetables - mushrooms,
Vegetable Mustard+Cress,ambient vegetables-other veg,
Vegetable New Potat New Potato,vegetables - potatoes,
Vegetable New Potatoes,vegetables - potatoes,
Vegetable Okra,ambient vegetables-other veg,
Vegetable Old Potat Old Potato,vegetables - potatoes,
Vegetable Old Potatoes,vegetables - potatoes,
Vegetable Onions All Other,vegetables - onions,
Vegetable Onions Cooking Large,vegetables - onions,
Vegetable Onions Pickling,vegetables - onions,
Vegetable Onions Shallot,vegetables - onions,
Vegetable Onions Sweet,vegetables - onions,
Vegetable Oregano,ambient vegetables-other veg,
Vegetable Other,vegetables - onions,
Vegetable Other Brassica,vegetables - onions,
Vegetable Other Her Lettuce Ro,herbs and spices,
Vegetable Other Herbs,herbs and spices,
Vegetable Other New Potatoes,vegetables - potatoes,
Vegetable Other Old Potatoes,vegetables - potatoes,
Vegetable Other Other Vegetabl,vegetables - onions,
Vegetable Other Pot Old Potato,vegetables - potatoes,
Vegetable Other Root Crops,vegetables - roots etc,
Vegetable Other Sweet Potatoes,ambient vegetables-other veg,
Vegetable Other Vegetables,ambient vegetables-other veg,
Vegetable Pak Choi,ambient vegetables-other veg,
Vegetable Parsley-Curly,ambient vegetables-other veg,
Vegetable Parsley-F Parsley-Cu,ambient vegetables-other veg,
Vegetable Parsley-Flat Leaf,ambient vegetables-other veg,
Vegetable Parsnips,ambient vegetables-other veg,
Vegetable Peas Mangetout,ambient vegetables-other veg,
Vegetable Peas Other,ambient vegetables-other veg,
Vegetable Peas Sugarsnap,ambient vegetables-other veg,
Vegetable Pepper Green,vegetables - peppers,
Vegetable Pepper Large,vegetables - peppers,
Vegetable Pepper Loose,vegetables - peppers,
Vegetable Pepper Orange,vegetables - peppers,
Vegetable Pepper Other,vegetables - peppers,
Vegetable Pepper Prepacked,vegetables - peppers,
Vegetable Pepper Red,vegetables - peppers,
Vegetable Pepper Small,vegetables - peppers,
Vegetable Pepper Specialty,vegetables - peppers,
Vegetable Pepper Traffic Light,vegetables - peppers,
Vegetable Pepper Yellow,vegetables - peppers,
Vegetable Peppers Peppers Baby,vegetables - peppers,
Vegetable Peppers Peppers Rami,vegetables - peppers,
Vegetable Pumpkin,ambient vegetables-other veg,
Vegetable Radish,ambient vegetables-other veg,
Vegetable Raw Beetroot,ambient vegetables-other veg,
Vegetable Rosemary,herbs and spices,
Vegetable Sage,herbs and spices,
Vegetable Spinach,ambient vegetables-other veg,
Vegetable Spinach Baby,ambient vegetables-other veg,
Vegetable Spring Onions,ambient vegetables-other veg,
Vegetable Squash,vegetables - roots etc,
Vegetable Swedes,vegetables - roots etc,
Vegetable Swedes Baby,vegetables - roots etc,
Vegetable Swedes Portion,vegetables - roots etc,
Vegetable Sweet Potatoes,vegetables - roots etc,
Vegetable Sweetcorn Sweetcorn,ambient vegetables-sweetcorn,
Vegetable Tarragon,herbs and spices,
Vegetable Thyme,herbs and spices,
Vegetable Tomato Cherry,vegetables - tomatoes,
Vegetable Tomato Fairtrade Tom,vegetables - tomatoes,
Vegetable Tomato Mixed,vegetables - tomatoes,
Vegetable Tomato Ordinary,vegetables - tomatoes,
Vegetable Tomato Thick Flesh,vegetables - tomatoes,
Vegetable Tomato Tomato Baby P,vegetables - tomatoes,
Vegetable Tomato Tomato Cherry,vegetables - tomatoes,
Vegetable Tomato Tomato Piccol,vegetables - tomatoes,
Vegetable Tomato Tomato Plum B,vegetables - tomatoes,
Vegetable Tomato Tomato Plum O,vegetables - tomatoes,
Vegetable Tomato Vine,vegetables - tomatoes,
Vegetable Turnips,vegetables - roots etc,
Vegetable Turnips Bab Turnips,vegetables - roots etc,
Vegetable Watercress,ambient vegetables-other veg,
Antipasti Ambient,vegetable in a jar,
Antipasti Chilled,vegetable in a jar,
Vegetable in Jar,vegetable in a jar,
Vinegar Balsamic Vinegar,vinegar,
Vinegar Brown/Malt,vinegar,
Vinegar Other Vinegar,vinegar,
Fish Oil Supplements,,
Garlic Supplements,,
Other Vitamin Supplements,,
Royal Jelly Supplements,,
Single Vitamin Supplements,,
Vitamins+Minerals Non Barcoded,,
Vitamins.Miner 50 Plus Multivi,,
Vitamins.Miner Pregnancy Multi,,
Vitamins.Minera Vitamin E Oil,,
Vitamins.Minerals/s Vitamin A,,
Vtm Mnrl Glucosamine,,
Vtm Mnrl/Splmnt Adult Multvtm,,
Vtm Mnrl/Splmnt Chldrn Multvtm,,
Vtm Mnrl/Splmnt Cod Liver Oil,,
Vtm Mnrl/Splmnt Hrbl Splmnt,,
Vtm Mnrl/Splmnt Mineral,,
Vtm Mnrl/Splmnt Vitamin B,,
Vtm Mnrl/Splmnt Vitamin C,,
Vtm Mnrl/Splmnt Vitamin D,,
Vtm Mnrl/Spplmnts GLA,,
Vtm Mnrl/Spplmnts Vitamin E,,
Wash Additives,,
Dishwasher Product,,
Dishwashers,,
Rinse Aids,,
Washing Up Liquids,,
Washing Up Prods Non Barcoded,,
Wshng Up Prodct Pre-Wsh Trtmnt,,
Fresh Cod,fish - fresh wet/smoked/shell,
Fresh Coley,fish - fresh wet/smoked/shell,
Fresh Haddock,fish - fresh wet/smoked/shell,
Fresh Hake,fish - fresh wet/smoked/shell,
Fresh Herring,fish - fresh wet/smoked/shell,
Fresh Hoki,fish - fresh wet/smoked/shell,
Fresh Kippers,fish - fresh wet/smoked/shell,
Fresh Mackerel,fish - fresh wet/smoked/shell,
Fresh Other Natural Fish,fish - fresh wet/smoked/shell,
Fresh Other Smoked Fish,fish - fresh wet/smoked/shell,
Fresh Plaice,fish - fresh wet/smoked/shell,
Fresh Rock Salmon,fish - fresh wet/smoked/shell,
Fresh Salmon,fish - fresh wet/smoked/shell,
Fresh Skate,fish - fresh wet/smoked/shell,
Fresh Smoked Cod,fish - fresh wet/smoked/shell,
Fresh Smoked Coley,fish - fresh wet/smoked/shell,
Fresh Smoked Haddock,fish - fresh wet/smoked/shell,
Fresh Smoked Hake,fish - fresh wet/smoked/shell,
Fresh Smoked Mackerel,fish - fresh wet/smoked/shell,
Fresh Smoked Salmon,fish - fresh wet/smoked/shell,
Fresh Smoked Trout,fish - fresh wet/smoked/shell,
Fresh Smoked Whiting,fish - fresh wet/smoked/shell,
Fresh Sole Dover,fish - fresh wet/smoked/shell,
Fresh Sole Lemon,fish - fresh wet/smoked/shell,
Fresh Trout,fish - fresh wet/smoked/shell,
Fresh Tuna,fish - fresh wet/smoked/shell,
Fresh Whiting,fish - fresh wet/smoked/shell,
Wet/Smoked Fis Hot Smoked Mack,fish - fresh wet/smoked/shell,
Wet/Smoked Fis Smoked Loch Tro,fish - fresh wet/smoked/shell,
Wet/Smoked Fis Smoked Pollock,fish - fresh wet/smoked/shell,
Wet/Smoked Fis Smoked Sea Bass,fish - fresh wet/smoked/shell,
Wet/Smoked Fis Wild Smoked Sal,fish - fresh wet/smoked/shell,
Wet/Smoked Fish Battered,fish - fresh wet/smoked/shell,
Wet/Smoked Fish Breaded,fish - fresh wet/smoked/shell,
Wet/Smoked Fish Loch Trout,fish - fresh wet/smoked/shell,
Wet/Smoked Fish Pollock,fish - fresh wet/smoked/shell,
Wet/Smoked Fish Sea Bream,fish - fresh wet/smoked/shell,
Wet/Smoked Fish Selection,fish - fresh wet/smoked/shell,
Wet/Smoked Fish Wild Salmon,fish - fresh wet/smoked/shell,
Wet/Smoked Halibut,fish - fresh wet/smoked/shell,
Wet/Smoked Monkfish,fish - fresh wet/smoked/shell,
Wet/Smoked Sardines,fish - fresh wet/smoked/shell,
Wet/Smoked Sea Bass,fish - fresh wet/smoked/shell,
Wet/Smoked Smoked Halibut,fish - fresh wet/smoked/shell,
Wet/Smoked Smoked Hoki,fish - fresh wet/smoked/shell,
Wet/Smoked Smoked Tuna,fish - fresh wet/smoked/shell,
Wet/Smoked Sole,fish - fresh wet/smoked/shell,
Wet/Smoked Squid/Calamari,fish - fresh wet/smoked/shell,
Wet/Smoked Swordfish,fish - fresh wet/smoked/shell,
Wet/Smoked Tilapia,fish - fresh wet/smoked/shell,
Wet/Smoked White Fish,fish - fresh wet/smoked/shell,
Red,wine,
White,wine,
Wine Red,wine,
Wine Rose,wine,
Wine White,wine,
Luxury,yoghurt,
Split Pots,yoghurt,
Yoghurt Active Health,yoghurt,
Yoghurt Big Pot Flavoured,yoghurt,
Yoghurt Big Pot Plain,yoghurt,
Yoghurt Cholesterol Lowering,yoghurt,
Yoghurt Fat Free,yoghurt,
Yoghurt Kids Handheld,yoghurt,
Yoghurt Kids Pots,yoghurt,
Yoghurt Luxury,yoghurt,
Yoghurt Other Health Benefit,yoghurt,
Yoghurt Soya/Dairy Free,yoghurt,
Yoghurt Split Pots,yoghurt,
Yoghurt Standard,yoghurt,
Ygrht Drinks Non Active Health,yoghurt drinks and juices,
Yoghurt Drinks Active Health,yoghurt drinks and juices,
Yoghurt Drinks And Juices,yoghurt drinks and juices,
