,Almonds; with shell,Anise; badian; fennel; coriander,Apples,Apricots,Artichokes,Asparagus,Avocados,Bananas,Barley,Beans; dry,Beans; green,Berries nes,Blueberries,Brazil nuts; with shell,Broad beans; horse beans; dry,"Butter, Cream & Ghee",Cabbages and other brassicas,Carrots and turnips,Cashew nuts; with shell,Cassava,Cauliflowers and broccoli,Cheese,Cherries,Chestnut,Chillies and peppers; green,Cocoa; beans,Coconuts,Coffee; green,Cranberries,Crustaceans,Cucumbers and gherkins,Currants,Dates,Eggplants (aubergines),Eggs; hen; in shell,Eggs; other bird; in shell,Figs,Fish,Fruit; fresh nes,Fruit; tropical fresh nes,Garlic,Ginger,Gooseberries,Grain; mixed,Grapefruit (inc. pomelos),Grapes,Groundnuts; with shell,Hazelnuts; with shell,Kiwi fruit,Leeks; other alliaceous vegetables,Lemons and limes,Lentils,Lettuce and chicory,Maize,Mangoes; mangosteens; guavas,Meat; cattle,Meat; chicken,Meat; duck,Meat; pig,Meat; rabbit,Meat; sheep,Meat; turkey,Melons; other (inc.cantaloupes),Milk; whole fresh cow,Mushrooms and truffles,Nuts nes,Oats,Oil palm fruit,Olives,Onions; dry,Onions; shallots; green,Oranges,Peaches and nectarines,Pears,Peas; green,Pepper (piper spp.),Persimmons,Pineapples,Pistachios,Plums and sloes,Potatoes,Pulses nes,Pumpkins; squash and gourds,Quinoa,Rapeseed,Raspberries,Rice; paddy,Soybeans,Spices nes,Spinach,Strawberries,Sugar beet,Sugar cane,Sunflower seed,Tangerines; mandarins; clementines; satsumas,Tea,Tomatoes,Vegetables; fresh nes,Vegetables; leguminous nes,Walnuts; with shell,Water,Watermelons,Wheat,nan
SANDWICH FILLERS,0.0,0.0,0.0100512119851443,0.0,0.0,0.0,0.0,0.0,0.0230739676188373,0.23076836283371,0.0,0.202241600884113,0.0,0.0,0.0,0.376536537828394,0.0,0.608905419337061,0.001008241403,0.272973285345442,0.0,3.0706072501957995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7647881553321616,0.161457249050972,0.0,0.0,0.0,12.0868941457965,0.0,0.0,6.8747884890520945,0.731234354580127,0.0,0.0,0.0,0.0,0.523306700708483,2.17290099250335,0.7460991339407387,0.0,0.0,0.0,0.0063696133548127,0.41710092908061597,0.0,0.0963077090174366,9.13387353793675,0.0,1.69587170876525,11.8771102823151,0.0,3.18023751721954,0.0,0.0739768524798518,0.0,0.0097002013441117,0.411512463546922,0.0003351213179087,0.0,0.103374316672756,0.459262038360928,0.0723441422821838,1.79565177933265,0.0,0.0053393654469074,0.33453830259077,0.0,0.0625003734765276,0.712566351348785,0.0,0.0,0.0,0.0,0.0,0.0,0.0637277624716332,0.0,7.5634158573761,0.0,0.238253013883683,0.0,0.90993530512303,0.0,0.0194004026882234,0.0,2.0492623313383,0.568868893154536,0.0,0.0,0.664812192183126,0.2961740599897887,0.0,0.0,14.6979224557243,0.0,3.3137695110229,0.0
MAYONNAISE AND SALAD CREAM,0.0,0.0,0.378360407452731,0.0,0.0,0.0,0.0,0.0,0.0753829515992377,0.510774639834685,0.0,0.0,0.0,0.0,0.0,0.15651352287719,0.0122644024505594,0.0366810771829866,0.0,0.0142855067329075,0.0144956483833997,0.0937562563637229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048324558633297,0.0,0.0,0.0,5.89558753591654,0.0,0.0,7.4870757852919e-05,0.0530800242661834,0.0,0.0,0.0,0.0,1.03120978838734,0.0917965152857449,0.8310610561551331,0.0005634978945236,0.0,0.0,0.0,0.5856547111041616,0.00076023910065,0.250794237819043,1.56911702626955,0.0,0.0,0.0533566661944033,0.0,0.194069510130936,0.0,0.0,0.0,0.0432690675225842,0.0231411245894136,0.0283758138244577,0.0,0.0,0.0336391574619854,0.648819260659486,0.482202993224961,0.0,0.100561605157845,0.0,0.0,0.0076345233706875,0.907791771265442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4909768299933,0.0,0.143207039310982,0.340236411954047,0.0795728378675975,0.0,0.0491465745915216,0.0,4.43440363260813,6.44339612370919,0.0,0.0,0.681441986099123,2.522125227878736,0.0,0.0,25.5652910504769,0.0,0.47477327890424,0.0
MEAT-FREE SLICED COOKED MEATS,0.0,0.0,0.0782884568656671,0.0,0.0,0.0,0.0,0.0,0.0,8.85067163622379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117335328127174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175601782139115,0.0,0.0,0.0,0.0,0.168755492481273,0.971380142354082,0.0,0.0,0.0,0.0,0.0124710310853098,0.086712435683719,0.0,0.0843409340205926,1.09646908147854,0.0,0.0,4.95311317867147,0.0,16.8384689426269,0.0,0.0,0.0,0.0,0.0,0.819182146030249,0.0,0.121126385625053,1.26828356487367,0.0,0.407041219984326,0.0,0.178489471677062,0.0,0.0,2.54114299919613,0.557806649268196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82889374052468,0.0,0.161874091953781,0.093397734767221,0.182258423140239,0.0,0.0,0.0,0.542101205628108,3.45366484326604,0.0,0.0,0.0888422688287863,1.334907286016404,0.0,0.0,29.3410220022865,0.0,12.3245565583704,0.0
NUTS IN SHELLS,15.5124625697675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380797798046274,0.0,0.0,0.0,0.0,0.0,0.0,0.0194307716960877,0.0,0.0,4.35411919820726,0.0,0.0,0.0,0.0,2.27188915910338,0.0,0.6168746669510802,0.0,0.0,0.0037473230167351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352348691989476,0.0,0.0,0.0,0.0,0.0206194823960776,0.0,0.057964514257346,2.31465674470701,13.9316785203509,0.0,0.0,0.0075108301601342,0.0,0.0,0.0033856999322195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48489907438103,0.0,13.3608308272007,0.0,0.145498503624724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0450232317033197,0.0,0.0,0.0,0.0,0.0,0.0955651226371195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97421106176435,0.0177086854958367,0.0,0.0,0.0,0.8519189422934063,0.0,20.0431167951605,0.397093654205369,0.0,0.736934940495116,0.0
CRISPBREADS,0.0054695272525898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129786306523402,0.0637729547363051,0.0,0.0,0.0,0.0,0.0,0.0063262314229924,0.0,0.0,0.0,0.0,0.0,1.051019867045073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309841742078338,0.0,0.0,0.0,0.0,0.0,0.0,0.25307445072875,0.0,0.0,0.0,0.0,11.8461969461954,0.094241095503286,0.077457845809634,0.0,0.0041715817371767,0.0,0.0,0.0074396234914977,0.573781003848775,0.0592710821906171,1.30774809208237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05650603007119,0.0,0.0088623415432165,3.98383832642323,0.392417369542138,0.528521373370562,0.294033322945661,0.0,0.0,0.001570283486756,0.0,1.12209987364189,0.07032277510163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32708069531937,0.0,4.7182453588605,0.0,0.110919822556666,0.0,0.0,0.286012617440829,2.55596030846368,1.647440861343659,0.0,0.0,0.0001247557715395,2.9244890299708066,0.0,0.0,0.9813550229397,0.0,52.40780990307033,0.0
CHEESE-COTTAGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50616449874222,0.0,0.0,0.0,0.0013553276793859,0.0,69.3172609507124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101535964860828,0.0,0.0,0.0,0.0,0.109649619465667,0.0,0.0,0.0,4.15726349208037,0.0,0.0,0.0,0.0,0.107773046430284,0.0186825794212446,0.0,0.0,0.0,0.0,0.0,0.0549669160216073,0.0,0.0,0.324828444872015,0.0,0.0,0.0,0.0,0.0120771541914647,0.0,0.0,0.0,0.0,16.7948104311441,0.0,0.0,0.0,0.158154206207618,0.0,1.38595552778385,0.0,0.0316915619839583,0.0,0.0,0.0,0.0014017893285543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191559779479421,0.0,0.0,0.0,0.401930924629344,0.0,0.0,0.0,1.70669317726879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829929890128827,0.0,0.0,0.0
PREPARED CHILLED FRUIT,0.0064828906633777,0.0,9.38646782295229,0.0,0.0,0.0,0.0,0.345326606601965,0.0392267595591215,0.021067240721481,0.0,0.7371652942925251,0.722782444685969,0.0,0.0,0.0779704541877377,0.179658159460166,0.0524453694072729,0.0482041307117647,0.0043435684575191,0.0392181612571325,0.3678413866311646,0.0,0.0,0.0,0.0200882748614233,0.0,0.0,0.0305509466105393,0.0,0.0594854472561362,0.239284265835885,0.0,0.0,0.0448244492504047,0.0,0.0,0.029013997644221,32.6692032708766,0.0,0.0,0.0,0.0,1.1299671158517688,0.0042243452632721,7.74932365413283,0.106441009746698,0.0080776603260671,1.42212543678909,0.0,0.063462752300387,0.0,0.435114741223211,0.193064855540242,0.0,0.0205312398075895,0.0,0.0,0.029936845078816,0.0,0.0037869667344355,0.0,28.8398346037562,0.324470431540679,0.0,0.0238101727648319,0.0087871728473215,0.089025305482793,0.0404838761673733,0.0031752079207602,0.0,1.74683356912644,0.61436559051414,0.125906027840202,0.0183608220804533,0.0351528186710779,0.0,0.0,0.004573878870208,0.0,0.0,0.0,0.0006481365879901,0.0,0.112420557528393,1.3721511095304,0.0076274876509967,0.0,0.0104188349711042,0.0,5.91923778562968,0.0,1.10217452505149,0.2047225555278153,0.0,0.0,0.145747938548436,0.261271346761018,0.0,0.0055433641317738,1.22277025328582,0.0,0.488467876687297,0.0
PREPARED CHILLED LAYERD SALADS,0.204687757364571,0.0,1.15740766153192,0.0,0.0,0.0,0.0,0.0,0.0527227717326367,4.07542676422045,0.0,0.0107874838958366,0.0205179106760383,0.0,0.0,1.00283103313135,1.2957347952135403,2.5615621769669,0.151149235442957,0.0,0.680094790217472,2.0386751169959934,0.0,0.0086414506773196,0.0,0.0026011392694585,0.0,0.0,0.0,0.43819448485308,2.63501201192204,0.0,0.0,0.0,3.13375738005377,0.0,0.0,0.491883495039643,0.86969873033876,0.0,0.0,0.0,0.0,2.40837051768308,7.0487380211618,0.8246826036128052,0.214973587737253,0.0077773056095877,0.2634182009352,0.130822438914068,1.308374348329805,1.70086960727932,10.3813733100366,1.68385455121336,0.0,0.0,3.19712873941035,0.0,1.98133767234391,0.0,0.573169131964886,0.0,0.338071623650847,0.352887113616816,0.0,0.0,0.0,0.106077600653073,0.5086979667956331,1.61709732985878,0.0,0.0452263196442638,0.461314606310476,0.0,1.71657887607949,2.16347842796934,0.0,0.0,0.0623095807329277,0.0,0.0,0.0,0.7067066749031,0.0,2.58543361030107,0.0,1.24769052491391,0.0,1.58983345252401,0.0,0.0,0.0,1.53044095044326,0.7547663868107334,0.0,0.0,5.52253284766052,3.192965772454141,0.0,0.0177108208242576,10.2842690272906,0.0,4.40277364793882,0.0
CUSTARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408707941735581,0.0,0.0505240635292019,0.0,0.0,0.0,0.0,0.0,3.57853595986166,0.0,0.0,0.0,0.12116520730503,0.0,0.38921239707184,0.0,0.0,0.0,0.22974554214186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231823122116776,0.0,0.0,0.0,0.0519059587745945,0.0,0.0,0.0,0.0,0.144418002461239,0.189876763344267,0.0,0.0,0.0,0.0,0.0,0.0014135465121897,0.0,0.0184610504107254,3.5901192770687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1056133924826,0.0,0.0,0.0945410396905805,2.04093425377824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436714738443431,0.0,0.533887741454671,0.0,0.0,0.0,0.117983621109826,0.140266493794382,16.2809786010437,0.0086540430474036,0.0,0.0,0.0,0.0,0.0,0.0,8.19736079572711,0.0,1.09817571992424,0.0
NOODLES - Ambient,0.0,0.0,0.0023522403653547,0.0,0.0,0.0,0.0,0.0,0.0006241090962593,0.929063674311856,0.0,0.0,0.0,0.0,0.0,0.0083316249274902,0.0839126232925863,0.0168867877531302,0.0,1.12263458017891,0.0588539920074593,0.0046661131125131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078669194931775,0.0,0.0,0.0,0.0,1.41793535727882,0.0,0.0,8.25502121189248e-05,0.0586260550974975,0.0,0.0,0.0,0.0,1.99340026777808,1.17932453557658,0.0197256186995571,0.0565103020653827,0.0,0.0,0.0001795991254476,0.03889205964061827,0.0,0.0706205783813305,0.219793531201412,0.0,0.0,0.0289432841930173,0.0,0.0030255917358513,0.0,0.0,0.0,0.0,0.0301481493049338,0.0027342835374272,0.0,0.0093913177941127,0.49690513564798,0.0,0.0877367106377099,0.0,0.0,0.0,0.0,0.0612316314182749,0.0843016485706754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360253578028066,0.0,16.7374942643391,0.0537323133426193,0.030320197393996,0.0,0.0,0.0,0.354966931197508,0.870450885993754,0.0,0.0,0.0134666667778391,0.2914030317230395,0.0,0.0,21.8998949084185,0.0,46.6190179908465,0.0
TORTILLA WRAPS,0.0,0.0,0.0017807606170063,0.0,0.0,0.0,0.0,0.0,0.0,0.380330319531238,0.0,0.0,0.0,0.0,0.0,0.0,0.0008004735598228,0.021940150842615,0.0,0.275452098875965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042271734069114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934627863613944,0.149820684818658,0.0055522459366068,0.0,0.0,0.0,0.0,0.009562967309256,0.0,0.100248829950788,2.78236678023025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31475788841333,0.0147266368141756,0.0431037276305841,0.0,0.0,0.0,0.0352744474005781,0.507166797262152,0.0847452582851877,0.0,0.0,0.0,0.0,0.0,0.0,0.0041462473794874,0.0,2.70986815480489,0.0,1.12351142157136,0.0,0.0251698615309235,0.0,0.0,0.0225537578923764,1.91747724638972,0.8582732800142765,0.0,0.0,0.0185993052711428,1.7393535900650583,0.0,0.0,24.6392704177944,0.0,44.7403372213625,0.0
SALT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25924517545737,0.0823524034643651,0.0,0.0,0.0,0.0,0.0,8.01374124061843,0.0,0.0,0.584669345914257,0.0,0.0,0.0,0.0,0.0,0.0,1.10320606862849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009048092011075,0.0,0.0,1.00970477506433,0.208584951681095,0.0,0.0,0.0,0.0,1.85323559332749,7.95108279890282,0.0029049600714882,0.0,0.0,0.0,0.0,0.0484520870853164,0.0,0.0176348643148904,0.152093099630696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243159583416966,0.0662688031146945,2.56374426776441,0.0,0.0,0.0,0.0,0.0,0.798422238313371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47316145306179,0.0,0.0,0.0,0.946109045399752,0.0,0.0,0.0,1.2186843379183,3.23316307385792,0.0,0.0,1.10132966334844,8.50524714643935,0.0,0.0,1.93222260462453,0.0,3.49125590943392,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALCOHOL-GIN,0.984941329357137,0.0,0.176147554901043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.593074446285872,0.0047370479219828,0.0,0.0,0.157473335986566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028826895545450638,0.0,0.0,7.76205631346062e-05,0.0,0.0,0.232323010627561,0.0,0.0,0.0840105081342691,0.0,0.0,0.0,0.16989075546354,0.0,0.0,0.0,0.0,0.0120980318021878,0.114360229139534,0.0423614579252447,0.0,0.0,0.0,0.0024925802761534,1.7718505699428024,0.0,0.354057347371467,0.0231136000794772,0.0,0.0577927278625511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196100401989448,0.0,0.0,0.0,0.182369921674533,0.0,0.0199850662160896,0.0,5.02359916226969,0.0110340478273559,0.0,0.163279592013555,0.0041374713284622,0.0,0.0,0.0,0.0,0.0,0.0,0.000606752698084,0.0,0.0013121895810266,0.0051912444216587,0.516528281147291,0.0,11.0744950547673,0.0,0.972025100152897,0.0067850272706811,2.07194598289644,0.0,0.0,0.0,0.000606752698084,0.775597039752451,0.0,0.0,5.97177359025662,0.0,4.08110641072331,0.0
ALCOHOL-VODKA,0.0,0.0,4.71781880040166,0.0,0.0,0.0,0.0,0.516433056249149,0.0,0.0,0.0,0.469585851693172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20307381246268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91987077890229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858460879328031,0.0,0.0816555829457497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322343149347565,0.13029785935454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13755404076635,0.0,23.0803964321664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1855900357607,0.0,0.0,0.0
ALCOHOL-RUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13779578749019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415334312217705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153877030783448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855651077401848,0.0,28.8823765031828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1945581051137,0.0,0.0,0.0
ALCOHOL-OTHR SPIRITS & LIQUEUR,0.0,0.0,0.002508829001622,0.0,0.0,0.0,0.0,0.0,0.0,0.0364197554296372,0.0,0.0,0.0,0.0,0.0,9.48983915023769,0.0,0.0203295930831189,0.0,0.0237091490322862,0.0,0.0,0.0,0.0,0.0,0.5321883947408381,0.0,1.58372968985902,0.0,0.0,0.0,1.1483888664351,0.0,0.0,0.947509766749045,0.0,0.0,0.0,5.13289921439039,0.0,0.0,0.0,0.0,0.019190635279777,1.52908630069208e-05,2.327276738887532,0.0013069465289366,0.0,0.0,0.0,0.8687834815683706,0.0,0.0,0.0418467940419333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52492514888225,0.0,0.0052258865735256,0.0675425659109467,1.33911283196528,0.0,0.0,0.0,0.472768905765956,1.45376234287453,0.307622813884856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212129078854989,0.111315306130724,0.0,0.0,0.016191317255378,0.0,0.787850528232747,0.0,17.0430306104336,0.0215610929398355,0.0,0.016165444499935,0.0,0.0840712187043317,0.0,0.0,24.1004233313958,0.0,1.83926314810736,0.0
PASTA-FRESH INC NDLS (WOUT SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029552800423281,0.208623234414023,0.0008224094080394,0.0024310012167274,0.0,0.0,0.0,0.974583947041315,0.0723338976211456,0.3482180919093,0.0061267798957161,0.0617949495202081,0.0111485983263351,8.18519325381825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6017210902183409,0.0,0.0059120167107846,0.0,0.0,8.46721242831742,0.0,0.0,0.0470052877715623,0.0561765222212364,0.0,0.0,0.0,0.0,0.0279163811510154,4.57535871675652,0.21597537741496708,0.0028991558063161,0.0,0.0,0.003192506975345,0.214235455811185,0.0614373048264443,2.22390765981277,1.33521458285531,0.0,0.6950284605202283,0.477233691071818,0.0,1.88344799642666,0.0,0.184179209721768,0.0,0.0,1.52975951879716,1.22844693941535,0.051874300838429,0.0067089542251261,0.179763694598208,0.1377957531372132,0.706417620422869,0.0,0.005233876644917,0.0752259573592436,0.0,0.104946117155567,0.584647877438545,0.0,0.0,0.0,0.0,0.0,0.0,1.26694208793499,0.0,0.532856341685924,0.0,2.5059785607024,0.0,0.651751309494837,0.0,0.0,0.000223325656128,0.453048420005654,1.6659537734240575,0.0,0.0,1.92918058417889,1.5015851962147182,0.0,0.0108918157155543,11.9087937642974,0.0,36.3967632888841,0.0
VINEGAR,0.0,0.0,14.9766309219487,0.0,0.0,0.0,0.0,0.0,16.0061590393093,0.12467476298643,0.0,0.0,0.132307543574746,0.0,0.0,0.306660390536451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592519926203679,0.0,0.0,0.0,0.0,0.0,0.071022644156842,42.611404263159315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059239561962046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0993326868537064,0.0,0.0,0.0,0.0,0.0,0.0157333893928964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62324979743725,0.0,0.0215466276899437,0.0,0.0,0.0,0.390180560716613,0.04749865832818,0.0,0.0,0.314936608668273,0.0,0.0,0.0,12.5148022099574,0.0,0.192783692649328,0.0
SUGAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BREAD - PREPKD(400G+) / SPCLTY,0.0044843774864671,0.0,0.0496006198461982,0.0,0.0,0.0,0.0,0.0,0.32418950844678,0.644152054564832,0.0,0.0855777069405077,0.0,0.0,0.0,0.179723010879076,0.0528441193462472,0.139872822232351,0.0156953212026352,0.377347031359704,0.0,0.3415507324127746,0.0,0.0010389488038872,0.0,0.0180000633105826,0.0,0.0006527157088079,0.0283581193331238,0.0,0.0127467204796931,0.0046583484950663,0.0,0.0,0.190844453153746,0.0,0.0,0.0002521894887402,0.0345574089816155,0.0,0.0,0.0,0.0,2.25704461684038,0.416254755169861,0.1960115159596294,0.0008966791518853,0.0044843774864671,0.0,0.021268908911379,0.0096777653998925,0.0058543700476455,0.0092335964989642,0.43422986040378,0.0,0.0126881592004726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714269555107033,4.04480599843671e-06,0.0010760149822624,0.201868130790129,0.595483262241495,0.3400211004172695,0.0197515085683358,0.0,0.0354888366918309,0.0223811098754433,0.0,0.0263880227370076,0.0273259454861375,0.0,0.0,0.0,0.0,0.0,0.0,0.202898955655444,0.0,1.34693509833022,0.0002371236105396,1.1986969750883,0.0,0.0104099195102508,0.0,0.0,0.0330254071824452,0.966300581840317,0.910050025103859,0.0,0.0,0.120565922290261,0.2604163135664837,0.0,0.09038618425873,27.9861317725252,0.0,51.23284353235055,0.0
BREAKFAST CEREALS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BREAD - DIETARY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271169358608541,1.03629807437876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353462820699839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295263509198542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627598226133731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2830119332468,0.0,57.144078627475,0.0
